,ANZ.AX,CBA.AX,MQG.AX,NAB.AX,RIO.AX,WOW.AX,BHP.AX,CSL.AX,TLS.AX,WBC.AX
2021-04-06,21.739205211595337,122.63415398612558,122.08113776625386,40.99053472793245,131.57585932285704,34.880285111042724,28.711259540062027,297.80292275804146,3.5771162157592054,17.56151442877195
2021-04-07,21.913830170972936,123.84908812017443,120.20649854543294,41.40313604737197,130.74968139506473,36.71766084404241,28.123168685178143,308.28523786102767,3.6352412810997423,17.48173686403833
2021-04-08,21.648620340262585,125.55938351161667,125.6377614000232,41.47229143112791,133.77334247585432,37.83032362361617,28.68950920251151,299.8340771822597,3.623741716814539,17.6496853064896
2021-04-09,21.822413561660614,129.0173333782129,121.98912512248071,41.9684157563796,135.57211000790375,38.942812310112146,28.38328966239985,309.1143757804881,3.850685297963409,17.47990643505866
2021-04-12,22.51114489303748,129.64822477828264,124.8898867598627,39.878757908556416,136.76576168515084,37.622778948172545,26.72346613303691,308.67046383350504,3.653177178099233,17.126659330876322
2021-04-13,22.513024105804956,131.6113417201797,128.1138639791283,39.67409417380093,135.4837647896358,38.37134090025052,26.287621845672756,309.27821822689697,3.672770936441298,17.430184313884904
2021-04-14,23.235531731896312,131.50201626620776,126.0684614141291,39.897318032581815,137.0962699944342,38.35109349316987,25.378773417520385,307.572742837028,3.682860160370269,17.4080609514028
2021-04-15,22.036696747370684,135.41665198006592,130.55796513205226,39.01078838792492,136.69704834288703,37.85350550145114,25.424888722531527,320.91857459998346,3.789410758679785,17.251537886893367
2021-04-16,22.416566429665007,133.71591271348345,129.84627240079786,39.343412562644616,138.68382624931144,38.04278754628171,24.537249107090613,307.3061582274004,3.679242267283972,17.279794498624867
2021-04-19,22.47352561056211,138.66201019322023,130.88729420941468,39.21399538060584,136.7272802714355,38.972183816256724,25.238505357772222,314.14224467828416,3.4563873128154894,18.204840352897474
2021-04-20,22.35710944408174,138.6855653599069,131.84382457229182,40.62215089540051,136.08779731578684,39.49132408394984,25.18973760437393,326.5570172259813,3.476925023536784,18.6393909297175
2021-04-21,22.41602524611057,134.85226566394988,131.50660517822544,41.93263750889922,132.15503229091942,38.65561480351553,25.07568149923062,335.0629078480002,3.5127085480022218,19.08769574418025
2021-04-22,21.542890166945895,135.32959095346686,134.2774765487096,41.57553449731717,132.1219633618281,39.40404443964017,25.58915031478033,362.6526544859513,3.6974071971872053,19.269237413164074
2021-04-23,21.46547713203047,133.6188546969721,137.04859010658893,41.483371755300276,129.01313014079415,38.80747947913883,26.349588417797943,356.2941344269338,3.5346361218959235,19.348813687956294
2021-04-26,21.635961348483015,135.99658797944085,131.16738293645957,41.455206565613864,124.8045420551776,39.048748605039194,26.354780273426925,368.581896533755,3.6790239466772525,18.437065743348313
2021-04-27,22.292783286145415,134.355352606876,135.54948924573458,41.11389799323607,125.8728482719885,38.78385159081732,25.76611966440299,367.5760724475638,3.985450341873237,18.20144729021935
2021-04-28,22.07954379958158,133.28895377670037,130.02418034079713,41.307153857619966,126.77689139644454,38.60266676645115,24.415483157841706,383.8066620828892,3.9344539343839418,18.041065451032864
2021-04-29,21.74018403628601,128.38364695885912,133.4845990321579,40.71375009896578,129.85582186374282,39.373024455554884,23.93250845571796,384.0828682381761,3.7583424409227915,17.37899729457162
2021-04-30,21.539410374134427,127.34950189935354,137.3513312968062,39.825689294950855,128.28018156632436,38.380633555898676,23.508511343126287,379.2493231775128,3.7063758937140836,16.990605974670306
2021-05-03,21.95098633984447,121.30239636707827,133.71507007208908,40.35354792085743,129.95315851000365,40.277783546257446,23.60282099264186,396.96246074055483,3.7097219597259277,16.331086219895983
2021-05-04,22.112875351263312,117.58052942210784,132.4487405956352,40.89390580408396,132.2044575633098,38.47627301014074,23.37731004788589,390.5280318081709,3.7844382964554315,16.33163369157088
2021-05-05,21.896275224505118,119.48604488261667,128.8934698178198,40.268788670481705,134.07425352944276,37.932153404792544,23.878472567318493,371.6078668951115,3.707632319152261,16.612134716824663
2021-05-06,22.13856514426923,121.48337398800571,128.30403666040567,41.02210127394503,130.86054589640034,38.31357248255508,23.458462218554477,365.25722189014016,3.9109256840472275,16.993142172688845
2021-05-07,22.199259149390397,122.63885076022672,127.41862883746327,40.53674604360042,131.55160793792732,38.9039024197487,23.43708604660366,373.5370188163049,3.759909057205716,17.14770651312969
2021-05-10,22.64708258008188,120.3902639387146,130.00414564004438,40.774425339663566,133.09394646810716,38.83730310096761,24.288312182970056,392.11146484024476,3.5325018983288046,16.831023924046274
2021-05-11,22.347211158293096,120.39658616723406,134.36678818315536,41.47602599383743,133.2290839399927,38.81265044025717,24.556813557972895,394.031348327863,3.670694963756187,16.194116045068196
2021-05-12,22.218642223647734,120.50939030174538,139.1626203880787,41.48132450248509,124.99628199456347,39.24206398436034,24.53222908728752,412.6083054027493,3.3798633974317065,15.63805262602313
2021-05-13,22.062174922078277,117.83937728130712,137.31813109246335,41.891774668908724,125.69809720902083,39.04676655506716,24.108843702136152,393.411750908829,3.35698859912434,15.253674741631702
2021-05-14,21.434058206280596,121.50199589784512,136.70973668018075,41.49260500316219,134.14198393683196,40.437984551998184,23.67013647397726,387.7069901345626,3.724548341054316,14.994710146929384
2021-05-17,21.57814663793886,123.75743454970316,131.06554467012776,41.36276088031466,132.80040606979458,41.31887460251555,23.08504862963805,384.1849052328556,3.724347376396419,14.958798266571105
2021-05-18,21.708070934123302,123.33649765139774,128.52985212589698,41.22555280072969,130.00597836729128,42.25353269992816,22.72884157437477,383.0355767354669,3.5796050672830853,14.66735174622164
2021-05-19,21.727657456460864,123.52864869942914,131.73298195073386,40.64297114206675,131.56610949330408,41.26674715848341,23.262286921593866,384.5537490867747,3.5736974564885053,14.778523200937062
2021-05-20,21.643099004872667,124.16977820637752,137.15900690965432,40.53179297477685,132.90431395614576,41.217858005278686,23.126047892191025,394.24617845640483,3.5686086058432345,14.721692832496114
2021-05-21,21.04775330210062,119.22658203451844,133.03618247900448,39.308852883426745,137.76622687404182,40.94121822143813,22.208101231121777,388.5124511825143,3.589921397962457,14.73657520134114
2021-05-24,20.887518725117346,118.75962142591095,131.17213184266387,38.95416615794243,132.67768736320377,39.944707561868256,23.403898191727656,390.801943532303,3.6743716043285892,15.084432221858412
2021-05-25,20.76105962247099,117.26200660732276,131.19047706230745,38.76338774480782,135.69496472793733,40.336329652967066,23.64727429303478,390.58696819855095,3.5419900568431846,14.740437255623261
2021-05-26,20.444545945767704,115.0339183113445,132.2142913459541,38.59579055343672,138.2070397230031,39.82643230363129,22.66808081726791,378.33242473045885,3.7523850382648476,14.875667376726977
2021-05-27,20.394953319673288,114.50610841488133,129.6440338875901,38.4402514890791,137.72823579245863,40.51085335600097,22.38573926617018,377.21837714035684,3.785820783290548,14.883410688648576
2021-05-28,20.576081249599156,118.74165336364524,131.1221737251729,38.423519062757464,139.2378225845716,39.45940270200473,22.478116067208088,375.7124729099405,3.883361769217557,14.796049151625454
2021-05-31,21.36874840170196,120.38682603286524,129.67380033454165,38.82269448420081,143.6493953880738,41.186778119246995,23.64557912767336,373.93173948788,3.799237643098352,15.069851911653153
2021-06-01,21.460453587601783,119.13683392484592,129.73068735260304,39.532774823593456,147.5235422122484,40.29680118348074,22.87843676655188,374.73645196572033,3.971500369463485,15.346840055930898
2021-06-02,21.588164914603357,120.6253714946076,131.60621767707062,39.050660595428454,142.58289331399448,40.54996819145848,23.566648092346068,376.11970559512844,3.937014557718196,15.068604670766739
2021-06-03,21.573292432399466,124.12737361893691,131.73263291718027,38.14218535926618,146.20517544592835,41.38515491222031,24.574937534854104,370.82191381479333,3.976476620700567,15.02576143800833
2021-06-04,20.762666815575052,126.55280570123033,130.40086246533969,37.377782085066315,146.03840532084115,40.82786197107489,24.131123276535245,387.72850315841237,3.847820868223742,15.122290440280517
2021-06-07,20.76826697378868,126.83654286250277,130.14785283114733,37.043473018341736,146.4745085569992,41.7306360633705,23.94952671472746,372.26496617754935,3.7147147134150273,15.051818525917662
2021-06-08,20.80989912896656,125.32883051526701,129.96446487815274,36.812380039934105,146.91333296238955,40.48165523784935,23.224112855958328,363.2627548483402,3.805289418100471,15.239972679286128
2021-06-09,21.85174344609056,127.2110688801692,128.86622931261414,36.27492218760375,146.36868268160194,41.98364376361681,23.100936011175563,398.99061286030326,3.747314889851767,15.337871830841276
2021-06-10,21.78515639181864,128.3465405676768,128.13557047714272,35.363611502519404,151.71863732254775,42.03208162112369,23.094058880306108,384.91681043565353,3.636404406009667,15.912293916840909
2021-06-11,21.933969637177594,130.78028506584792,133.35916811313174,35.069300796901324,151.4589649887734,41.43899696193266,23.569554004293597,367.08631416504056,3.5555691906726925,15.438018724259898
2021-06-14,21.936289474831984,132.58035932029716,135.33594922152025,35.22460633180569,146.49317322490134,41.162203345535055,24.35926379334117,376.9122457726603,3.643536941306075,15.412565757194434
2021-06-15,21.441109311689836,135.50428333703854,134.44449024797865,35.67197959066878,144.88088464268895,42.0275555946331,23.83205912294947,349.91165703626206,3.564314234449937,15.14484871581503
2021-06-16,21.948329976937377,134.1980849614078,136.89458783119028,35.30282949886435,145.7734728099774,41.44709695733826,22.444562552907,347.4029939955255,3.550593570272401,15.33994691520209
2021-06-17,22.295962127358298,137.87716532322972,135.86165146495105,35.0394719284928,151.2656988263158,40.70378711467331,22.44821330962768,373.86512754074533,3.5533983091997112,14.856072253813139
2021-06-18,22.66653526371623,138.56953688195617,139.9549070520416,34.41808311845485,154.1235375546935,40.51091568171111,22.663853672888898,354.04911891002524,3.315861621864937,14.970854044526485
2021-06-21,22.27241523567748,144.46942973038344,141.36020194397315,34.42397606536693,150.31421120547043,39.35132909148166,22.85156773514093,329.86868044482054,3.1459752116182207,14.794183465628128
2021-06-22,22.91510551553432,142.6332812023116,141.09408378689184,33.86738950628809,161.6412434350761,41.17383071592761,22.645899114047698,312.9143589277623,3.1837903891596615,14.588792305583388
2021-06-23,22.290966299527767,147.7389365731243,142.78621428999847,34.28269027565166,163.05451474474583,40.623753905073045,22.74876953723659,323.09001764462596,3.1024442846187914,14.178410102190764
2021-06-24,22.5704313065782,148.48307799975962,137.29295678962293,33.085630271539344,169.42370489337281,41.50083779982511,23.801203693614585,336.15766379741893,3.2179383988884296,14.057872080394471
2021-06-25,23.5772782162725,146.709082187112,133.53536021952996,32.87412728820784,168.7881232146139,41.75136806919953,24.09281663793816,330.49014340167645,3.3275902470339225,14.374033772577784
2021-06-28,23.12905702842691,145.44818062058803,129.65640836259053,33.09839940995846,171.6238948905755,40.75712807569658,23.84222598118866,338.7509362888457,3.412122139333965,14.378291739841055
2021-06-29,22.885601624388627,144.67417043241275,130.223470695963,33.246570694418004,176.08337963799042,40.78366635700622,23.50352488025861,355.60187455701293,3.630224783403883,14.570293816584618
2021-06-30,22.949521734542586,146.0588410405915,135.96800237916383,35.06385063281304,182.65936159878532,41.6156559844512,23.40256382672334,378.2340722805672,3.6204787078644496,15.067036460546355
2021-07-01,22.736790842591166,147.74532367496715,143.66141237072088,35.33720842957536,188.59963567711964,41.45308303533563,24.570403220519424,375.38527104199653,3.703495511031997,15.158570389978681
2021-07-02,22.04983807327713,146.21145163365333,146.0679245605593,34.65586846505343,193.68539647923453,42.72270075213631,24.45494637278586,345.5573919130625,3.628538170081967,15.001285193350725
2021-07-05,22.097713993581653,146.30024441203224,148.01371172477675,34.617425232020786,192.0095138427176,43.847926323726035,24.459988240871937,336.00743642785403,3.94074796046252,15.153473896249043
2021-07-06,21.645902491971736,152.72897507522555,141.46759168759252,33.41533767935788,188.86970106706733,44.890317435905914,24.125634703259188,331.3565835796986,4.215152420849912,15.00063712646599
2021-07-07,21.868245925454612,158.17372329757208,139.6614968729344,33.38820459270891,190.90538125934876,44.410376229382166,24.94034534181998,328.7176658862023,4.21775197324984,14.861304403557181
2021-07-08,21.483616616914023,159.72819090438804,137.02264962034073,32.85863023501634,196.40228067677842,43.24699929600485,26.426668156506334,326.91828003086636,4.275648693728764,14.421441655961777
2021-07-09,22.166767440982785,160.02583486033276,135.00551316696718,33.48648655091158,195.24711689372614,42.618201327012606,26.80505553676098,340.081540522827,4.479884921224616,14.700138176607966
2021-07-12,21.83725698336354,160.58692456557296,134.54600901465344,33.145232279863755,201.64246724629385,42.861381786022626,26.89306154967761,355.62687618004435,4.457653513443139,14.598412463177786
2021-07-13,21.71406798707353,162.73529251395166,133.0656982438009,33.094343797659555,210.59105795578432,43.48050020901266,26.94425208881314,353.8840510247917,4.356023651101163,14.663258099173149
2021-07-14,22.08473460479559,159.58705802793332,126.58772801985903,32.70015187856297,204.9704610489083,41.154759336215555,25.03850659526084,367.8826718111161,4.490049872453434,14.37117716285096
2021-07-15,21.558736157220284,158.9430969278206,129.05590470439165,33.86352606606279,199.98811674219243,41.17933572219008,25.618261345432845,372.89709928518647,4.50315743925921,14.50797571698856
2021-07-16,21.67405812047544,153.81605757145198,125.69805388560073,33.67304863123628,199.3059069255446,41.375029422858944,25.74186926377204,374.1546260618086,4.53276198479908,14.298497597949432
2021-07-19,22.258019127533334,155.21598617645543,126.55043395913432,34.93414271903306,201.3046223055421,41.12104440211719,26.093252511231587,386.44407128124016,4.401154907980868,14.26941195969055
2021-07-20,21.560237691194303,157.39879168159266,133.2135758544011,35.53092391026413,198.29773306597687,42.4814044593755,25.557196232767943,387.8537894243992,4.137269736555408,14.531348714632127
2021-07-21,21.657100878863236,156.05423124490946,130.258283989318,35.90191417356482,206.50053302838253,42.96333483112191,25.282872792782506,416.2232538209879,4.172109023877957,14.772789779911704
2021-07-22,21.786992717400704,161.1421189644667,122.12271784869645,36.19540022106251,209.29283444310227,44.40496083998447,24.991342355488595,395.7364142321662,4.30488648870218,14.778099099133055
2021-07-23,22.145093695848818,157.37309011642057,121.34722570067039,36.50942955753757,209.7079482467583,44.20074184742809,25.777287321969144,389.0464352325995,4.271496112898647,14.267329265980514
2021-07-26,21.61496198301466,152.94155710821798,124.7842634141184,35.13107257627129,200.84206540180224,45.272032456757856,25.50500711780252,387.7625541772756,4.486853736484362,15.132731406068539
2021-07-27,21.061421562760334,153.8009928336108,130.99336443944546,34.963227979127765,193.0746040663339,47.15881955477336,27.11895911367802,394.1649719891972,4.376929258881886,15.673229888593768
2021-07-28,21.298127326902232,157.19608058947543,127.07158817793507,35.58218757800896,194.8567362417011,48.74299447755287,27.491190490715642,412.10389338200827,4.215940011855268,15.912301445808115
2021-07-29,21.44167017645693,162.66860830908826,128.75115442706272,35.57585595298313,182.54610292761873,47.45113258170485,26.46108239275885,412.2196457860008,4.206562783495295,15.6853271745088
2021-07-30,21.566243214171635,161.36065402257924,127.35642388866897,34.60450000621595,188.23773019423814,47.18816305806345,26.380207036962346,392.1688868629265,4.194925681692779,15.662240831833307
2021-08-02,21.732927935685495,165.0256292809835,127.1209789397533,34.595915010014245,187.49520475780938,46.81872137844356,25.885571463292194,404.17996580330674,4.3084769731133665,15.50454699161681
2021-08-03,21.454735712663044,165.08692040100132,135.62646359604585,35.80269353419168,205.88713233309892,47.42883314956828,24.20219459325317,415.32123904290853,4.1921119746066,15.908860905177182
2021-08-04,21.571558335050742,164.7057799729052,130.63890100367215,36.72417732825128,220.30694979409463,48.280599922147864,25.382877557094396,387.56896181979323,4.393308654072486,16.005110433456696
2021-08-05,21.715256180801983,167.80542188520562,131.57211888744246,36.70801574541346,219.28396062426296,47.30666836277915,25.938617290770704,387.9615392334738,4.696220256450996,15.76690193878397
2021-08-06,21.42238190483539,170.18738161859756,133.2157611225116,37.435898458874,218.759847820483,47.424744049471684,26.374288001272177,366.8150556077704,4.690264326101888,15.63106847063334
2021-08-09,22.238906492880268,165.01755164632263,136.93843002373984,37.19143678566184,225.46865351361848,45.06782042656034,26.52625954486946,358.7039579724438,4.895872203205618,15.994080697909293
2021-08-10,22.467448138502682,170.0808868315398,137.38342224788582,35.953801286843344,237.16938948821425,46.728507647562964,25.447687850824202,347.7830353806953,4.715289892431027,16.51871784419957
